token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,freeze_qty,is_cas_enabled
762523,ABANSENT-EQ,ABANSENT,,-1.000000,1,,NSE,1.000000,2280788,False
762578,BENGALASM-EQ,BENGALASM,,-1.000000,1,,NSE,50.000000,16102,False
368,BASF-EQ,BASF,,-1.000000,1,,NSE,10.000000,25019,False
3646,VARDMNPOLY-EQ,VARDMNPOLY,,-1.000000,1,,NSE,1.000000,15673966,False
3693,GAYAHWS-EQ,GAYAHWS,,-1.000000,1,,NSE,1.000000,7836617,False
3724,VSTIND-EQ,VSTIND,,-1.000000,1,,NSE,1.000000,458285,False
762623,COCKERILL-EQ,COCKERILL,,-1.000000,1,,NSE,50.000000,10315,False
762633,DAICHI-EQ,DAICHI,,-1.000000,1,,NSE,5.000000,243655,False
762638,DECNGOLD-EQ,DECNGOLD,,-1.000000,1,,NSE,1.000000,453788,False
3727,ANMOL-EQ,ANMOL,,-1.000000,1,,NSE,1.000000,1861092,False
762767,MADHAVIPL-EQ,MADHAVIPL,,-1.000000,1,,NSE,1.000000,8815317,False
762859,RAJPALAYAM-EQ,RAJPALAYAM,,-1.000000,1,,NSE,5.000000,119309,False
3918,NATCOPHARM-EQ,NATCOPHARM,,-1.000000,1,,NSE,5.000000,109077,False
4105,SILINV-EQ,SILINV,,-1.000000,1,,NSE,5.000000,235651,False
4127,SAMBHAAV-EQ,SAMBHAAV,,-1.000000,1,,NSE,1.000000,6249324,False
4130,REGENCERAM-EQ,REGENCERAM,,-1.000000,1,,NSE,1.000000,864639,False
4160,NORBTEAEXP-EQ,NORBTEAEXP,,-1.000000,1,,NSE,1.000000,508292,False
763299,GRADIENTE-EQ,GRADIENTE,,-1.000000,1,,NSE,1.000000,10869480,False
4229,ZFSTEERING-EQ,ZFSTEERING,,-1.000000,1,,NSE,5.000000,149854,False
4394,MIRZAINT-EQ,MIRZAINT,,-1.000000,1,,NSE,1.000000,3109404,False
763543,SBISMLETF-EQ,SBISMLETF,,-1.000000,1,,NSE,1.000000,149617,False
4471,ELPROINTL-EQ,ELPROINTL,,-1.000000,1,,NSE,1.000000,573008,False
4491,BOSCH-HCIL-EQ,BOSCH-HCIL,,-1.000000,1,,NSE,10.000000,58324,False
4522,SIGIND-EQ,SIGIND,,-1.000000,1,,NSE,1.000000,962589,False
474,3MINDIA-EQ,3MINDIA,,-1.000000,1,,NSE,500.000000,2782,False
4681,BLUECHIP-EQ,BLUECHIP,,-1.000000,1,,NSE,1.000000,1808451,False
4822,DODLA-EQ,DODLA,,-1.000000,1,,NSE,10.000000,95800,False
4838,LIQUIDIETF-EQ,LIQUIDIETF,,-1.000000,1,,NSE,1.000000,99994,False
4911,MADRASFERT-EQ,MADRASFERT,,-1.000000,1,,NSE,1.000000,1526918,False
4973,PHARMABEES-EQ,PHARMABEES,,-1.000000,1,,NSE,1.000000,3634636,False
764195,PVTBANK-EQ,PVTBANK,,-1.000000,1,,NSE,1.000000,194851,False
5162,TATVA-EQ,TATVA,,-1.000000,1,,NSE,10.000000,57731,False
5200,GRAUWEIL-EQ,GRAUWEIL,,-1.000000,1,,NSE,1.000000,1489910,False
764301,INDOMIM-EQ,INDOMIM,,-1.000000,1,,NSE,5.000000,121147,False
5407,CARTRADE-EQ,CARTRADE,,-1.000000,1,,NSE,10.000000,36833,False
5748,CYIENT-EQ,CYIENT,,-1.000000,1,,NSE,5.000000,118921,False
5900,AXISBANK-EQ,AXISBANK,,-1.000000,1,,NSE,10.000000,80870,True
7838,NETF-EQ,NETF,,-1.000000,1,,NSE,1.000000,375132,False
592,GRAPHITE-EQ,GRAPHITE,,-1.000000,1,,NSE,5.000000,137544,False
7862,GVPIL-EQ,GVPIL,,-1.000000,1,,NSE,5.000000,125917,False
6278,MEDICAMEQ-EQ,MEDICAMEQ,,-1.000000,1,,NSE,1.000000,418439,False
6364,NATIONALUM-EQ,NATIONALUM,,-1.000000,1,,NSE,5.000000,236925,True
6445,TECHNOE-EQ,TECHNOE,,-1.000000,1,,NSE,5.000000,101645,False
6489,IRIS-EQ,IRIS,,-1.000000,1,,NSE,1.000000,398180,False
6568,LAXMICOT-EQ,LAXMICOT,,-1.000000,1,,NSE,1.000000,560728,False
6600,GENUSPAPER-EQ,GENUSPAPER,,-1.000000,1,,NSE,1.000000,8408018,False
7145,ANANDRATHI-EQ,ANANDRATHI,,-1.000000,1,,NSE,10.000000,45661,False
7242,METROBRAND-EQ,METROBRAND,,-1.000000,1,,NSE,10.000000,106571,False
7254,MEDPLUS-EQ,MEDPLUS,,-1.000000,1,,NSE,5.000000,148128,False
7420,MANAKALUCO-EQ,MANAKALUCO,,-1.000000,1,,NSE,1.000000,2142963,False
7979,MAKEINDIA-EQ,MAKEINDIA,,-1.000000,1,,NSE,1.000000,509964,False
8080,SILVERBEES-EQ,SILVERBEES,,-1.000000,1,,NSE,1.000000,448137,False
750368,VOGL-EQ,VOGL,,-1.000000,1,,NSE,1.000000,2600408,False
750518,VEDPOWER-EQ,VEDPOWER,,-1.000000,1,,NSE,1.000000,2717719,False
8124,AJANTPHARM-EQ,AJANTPHARM,,-1.000000,1,,NSE,10.000000,28235,False
8159,FIBERWEB-EQ,FIBERWEB,,-1.000000,1,,NSE,1.000000,941488,False
8479,TVSMOTOR-EQ,TVSMOTOR,,-1.000000,1,,NSE,10.000000,22804,True
9014,ANUP-EQ,ANUP,,-1.000000,1,,NSE,10.000000,53463,False
756843,ABLBL-EQ,ABLBL,,-1.000000,1,,NSE,1.000000,1107013,False
916,EIDPARRY-EQ,EIDPARRY,,-1.000000,1,,NSE,5.000000,129352,False
9590,POLYCAB-EQ,POLYCAB,,-1.000000,1,,NSE,50.000000,10695,True
9592,VENUSPIPES-EQ,VENUSPIPES,,-1.000000,1,,NSE,10.000000,63929,False
757031,MOINFRA-EQ,MOINFRA,,-1.000000,1,,NSE,1.000000,16546,False
9750,ETHOSLTD-EQ,ETHOSLTD,,-1.000000,1,,NSE,10.000000,35828,False
757099,MOMGF-EQ,MOMGF,,-1.000000,1,,NSE,1.000000,3270,False
9902,AXITA-EQ,AXITA,,-1.000000,1,,NSE,1.000000,12515203,False
9917,NEOGEN-EQ,NEOGEN,,-1.000000,1,,NSE,10.000000,48356,False
9921,ALANKIT-EQ,ALANKIT,,-1.000000,1,,NSE,1.000000,8866869,False
757791,MOGOLD-EQ,MOGOLD,,-1.000000,1,,NSE,5.000000,668615,False
757817,MOMIDMTM-EQ,MOMIDMTM,,-1.000000,1,,NSE,1.000000,258984,False
757862,EBGNG-EQ,EBGNG,,-1.000000,1,,NSE,5.000000,174095,False
758941,CPEDU-EQ,CPEDU,,-1.000000,1,,NSE,1.000000,468304,False
758986,GCSL-EQ,GCSL,,-1.000000,1,,NSE,5.000000,199121,False
759152,VMSTMT-EQ,VMSTMT,,-1.000000,1,,NSE,1.000000,1622940,False
759210,TRUALT-EQ,TRUALT,,-1.000000,1,,NSE,5.000000,214981,False
759723,PWL-EQ,PWL,,-1.000000,1,,NSE,1.000000,805197,False
759782,TMCV-EQ,TMCV,,-1.000000,1,,NSE,5.000000,217266,False
759951,JARO-EQ,JARO,,-1.000000,1,,NSE,5.000000,225019,False
759992,AONETMMQ50-EQ,AONETMMQ50,,-1.000000,1,,NSE,1.000000,509101,False
760254,CORONA-EQ,CORONA,,-1.000000,1,,NSE,10.000000,46787,False
760356,MIDCAPADD-EQ,MIDCAPADD,,-1.000000,1,,NSE,1.000000,78521,False
760407,ICICIAMC-EQ,ICICIAMC,,-1.000000,1,,NSE,10.000000,32126,False
760412,DIVIDEND-EQ,DIVIDEND,,-1.000000,1,,NSE,1.000000,134879,False
761514,GROWWPSUBK-EQ,GROWWPSUBK,,-1.000000,1,,NSE,1.000000,23951,False
761581,CMPDI-EQ,CMPDI,,-1.000000,1,,NSE,1.000000,406266,False
762553,ASTAR-EQ,ASTAR,,-1.000000,1,,NSE,5.000000,169896,False
762588,BIMETAL-EQ,BIMETAL,,-1.000000,1,,NSE,5.000000,125077,False
762663,ELITECON-EQ,ELITECON,,-1.000000,1,,NSE,1.000000,5895268,False
762747,KLBRENG-B-EQ,KLBRENG-B,,-1.000000,1,,NSE,5.000000,276891,False
762787,MENNPIS-EQ,MENNPIS,,-1.000000,1,,NSE,1.000000,1386180,False
762834,PML-EQ,PML,,-1.000000,1,,NSE,5.000000,100846,False
762919,SONAL-EQ,SONAL,,-1.000000,1,,NSE,1.000000,481949,False
762961,ULTRAMAR-EQ,ULTRAMAR,,-1.000000,1,,NSE,5.000000,252580,False
763294,KISSHT-EQ,KISSHT,,-1.000000,1,,NSE,5.000000,341515,False
763546,SBIVALETF-EQ,SBIVALETF,,-1.000000,1,,NSE,1.000000,130252,False
763663,MERCURYEV-EQ,MERCURYEV,,-1.000000,1,,NSE,1.000000,2855485,False
763784,AGL-EQ,AGL,,-1.000000,1,,NSE,1.000000,6853922,False
764116,KUSUMGAR-EQ,KUSUMGAR,,-1.000000,1,,NSE,5.000000,162211,False
764186,ALPINETEX-EQ,ALPINETEX,,-1.000000,1,,NSE,1.000000,1250676,False
764288,EMETAL-EQ,EMETAL,,-1.000000,1,,NSE,1.000000,185474,False
764336,HDFCNIMEG-EQ,HDFCNIMEG,,-1.000000,1,,NSE,1.000000,305350,False
7679,MONARCH-EQ,MONARCH,,-1.000000,1,,NSE,5.000000,264657,False
7780,BCONCEPTS-EQ,BCONCEPTS,,-1.000000,1,,NSE,1.000000,408157,False
7929,ZYDUSLIFE-EQ,ZYDUSLIFE,,-1.000000,1,,NSE,10.000000,82511,True
7982,GRWRHITECH-EQ,GRWRHITECH,,-1.000000,1,,NSE,50.000000,14009,False
817,DCW-EQ,DCW,,-1.000000,1,,NSE,1.000000,2175292,False
8163,SPENCERS-EQ,SPENCERS,,-1.000000,1,,NSE,1.000000,2947538,False
8175,SAGARDEEP-EQ,SAGARDEEP,,-1.000000,1,,NSE,1.000000,557776,False
8182,MOMOMENTUM-EQ,MOMOMENTUM,,-1.000000,1,,NSE,1.000000,659558,False
8311,BLUESTARCO-EQ,BLUESTARCO,,-1.000000,1,,NSE,10.000000,67030,True
8736,PNBGILTS-EQ,PNBGILTS,,-1.000000,1,,NSE,1.000000,1243510,False
8797,OBCL-EQ,OBCL,,-1.000000,1,,NSE,1.000000,689407,False
8806,SONAMLTD-EQ,SONAMLTD,,-1.000000,1,,NSE,1.000000,1309046,False
8866,CHOICEIN-EQ,CHOICEIN,,-1.000000,1,,NSE,5.000000,122749,False
9046,AGROPHOS-EQ,AGROPHOS,,-1.000000,1,,NSE,1.000000,662963,False
9168,SNXT50BETA-EQ,SNXT50BETA,,-1.000000,1,,NSE,1.000000,116575,False
9342,PNC-EQ,PNC,,-1.000000,1,,NSE,1.000000,473070,False
9408,RAINBOW-EQ,RAINBOW,,-1.000000,1,,NSE,10.000000,67435,False
9683,KPITTECH-EQ,KPITTECH,,-1.000000,1,,NSE,5.000000,163937,True
9939,ONEPOINT-EQ,ONEPOINT,,-1.000000,1,,NSE,1.000000,1666756,False
18154,HATHWAY-EQ,HATHWAY,,-1.000000,1,,NSE,1.000000,9370933,False
18593,EMSLIMITED-EQ,EMSLIMITED,,-1.000000,1,,NSE,5.000000,261772,False
1879,CARYSIL-EQ,CARYSIL,,-1.000000,1,,NSE,10.000000,84076,False
19084,ITBEES-EQ,ITBEES,,-1.000000,1,,NSE,1.000000,2825912,False
19097,SILLYMONKS-EQ,SILLYMONKS,,-1.000000,1,,NSE,1.000000,452431,False
19184,SFL-EQ,SFL,,-1.000000,1,,NSE,5.000000,144694,False
1922,KOTAKBANK-EQ,KOTAKBANK,,-1.000000,1,,NSE,5.000000,248662,True
1923,WEALTH-EQ,WEALTH,,-1.000000,1,,NSE,5.000000,107093,False
19224,SENSEXETF-EQ,SENSEXETF,,-1.000000,1,,NSE,1.000000,174785,False
19279,THEJO-EQ,THEJO,,-1.000000,1,,NSE,10.000000,47099,False
19277,EMAMIREAL-EQ,EMAMIREAL,,-1.000000,1,,NSE,1.000000,1301731,False
19299,ITDC-EQ,ITDC,,-1.000000,1,,NSE,5.000000,138603,False
19372,SPCENET-EQ,SPCENET,,-1.000000,1,,NSE,1.000000,18564958,False
19599,PRAKASHSTL-EQ,PRAKASHSTL,,-1.000000,1,,NSE,1.000000,5722512,False
19631,PRICOLLTD-EQ,PRICOLLTD,,-1.000000,1,,NSE,5.000000,127609,False
19633,ITETF-EQ,ITETF,,-1.000000,1,,NSE,1.000000,1023665,False
19877,RADIOCITY-EQ,RADIOCITY,,-1.000000,1,,NSE,1.000000,11303919,False
20159,ARIHANTSUP-EQ,ARIHANTSUP,,-1.000000,1,,NSE,5.000000,387519,False
20257,ESILVER-EQ,ESILVER,,-1.000000,1,,NSE,1.000000,429536,False
20413,IOLCP-EQ,IOLCP,,-1.000000,1,,NSE,1.000000,631084,False
20621,PENIND-EQ,PENIND,,-1.000000,1,,NSE,1.000000,626150,False
20534,GRAVITA-EQ,GRAVITA,,-1.000000,1,,NSE,10.000000,55061,False
20776,BHAGYANGR-EQ,BHAGYANGR,,-1.000000,1,,NSE,5.000000,263766,False
20831,MUTHOOTMF-EQ,MUTHOOTMF,,-1.000000,1,,NSE,1.000000,469194,False
2088,MAHSEAMLES-EQ,MAHSEAMLES,,-1.000000,1,,NSE,5.000000,163881,False
21174,CDSL-EQ,CDSL,,-1.000000,1,,NSE,10.000000,74613,True
21392,MAGADSUGAR-EQ,MAGADSUGAR,,-1.000000,1,,NSE,5.000000,192167,False
21401,TATAGOLD-EQ,TATAGOLD,,-1.000000,1,,NSE,1.000000,6799932,False
21406,AVADHSUGAR-EQ,AVADHSUGAR,,-1.000000,1,,NSE,5.000000,159486,False
21690,DIXON-EQ,DIXON,,-1.000000,1,,NSE,100.000000,7208,True
21750,LIQUIDCASE-EQ,LIQUIDCASE,,-1.000000,1,,NSE,1.000000,865754,False
2181,BOSCHLTD-EQ,BOSCHLTD,,-1.000000,1,,NSE,500.000000,2123,True
21959,NIFTYBETF-EQ,NIFTYBETF,,-1.000000,1,,NSE,1.000000,255408,False
220,IEX-EQ,IEX,,-1.000000,1,,NSE,1.000000,793606,True
2229,MODIRUBBER-EQ,MODIRUBBER,,-1.000000,1,,NSE,1.000000,818825,False
22277,WORTHPERI-EQ,WORTHPERI,,-1.000000,1,,NSE,1.000000,515057,False
22428,MAXIND-EQ,MAXIND,,-1.000000,1,,NSE,1.000000,614832,False
22463,EPACK-EQ,EPACK,,-1.000000,1,,NSE,1.000000,471134,False
22566,BLSE-EQ,BLSE,,-1.000000,1,,NSE,5.000000,315726,False
22595,HDFCPSUBK-EQ,HDFCPSUBK,,-1.000000,1,,NSE,1.000000,180255,False
2289,HLEGLAS-EQ,HLEGLAS,,-1.000000,1,,NSE,5.000000,306295,False
2319,NCC-EQ,NCC,,-1.000000,1,,NSE,1.000000,696909,False
23181,MOSMALL250-EQ,MOSMALL250,,-1.000000,1,,NSE,1.000000,4473360,False
23804,BSLGOLDETF-EQ,BSLGOLDETF,,-1.000000,1,,NSE,1.000000,751480,False
24154,DEEDEV-EQ,DEEDEV,,-1.000000,1,,NSE,5.000000,156535,False
24196,VADILALIND-EQ,VADILALIND,,-1.000000,1,,NSE,50.000000,13793,False
24225,RELAXO-EQ,RELAXO,,-1.000000,1,,NSE,5.000000,239727,False
2435,CONSUMBEES-EQ,CONSUMBEES,,-1.000000,1,,NSE,1.000000,479876,False
24366,SBISILVER-EQ,SBISILVER,,-1.000000,1,,NSE,1.000000,437534,False
24386,BANSALWIRE-EQ,BANSALWIRE,,-1.000000,1,,NSE,5.000000,309511,False
24596,RELTD-EQ,RELTD,,-1.000000,1,,NSE,1.000000,597633,False
24851,SUYOG-EQ,SUYOG,,-1.000000,1,,NSE,5.000000,120393,False
24937,MFML-EQ,MFML,,-1.000000,1,,NSE,1.000000,347282,False
25203,BALAJEE-EQ,BALAJEE,,-1.000000,1,,NSE,1.000000,2667366,False
25426,NORTHARC-EQ,NORTHARC,,-1.000000,1,,NSE,5.000000,351830,False
25503,INDOUS-EQ,INDOUS,,-1.000000,1,,NSE,1.000000,655700,False
18131,YASHO-EQ,YASHO,,-1.000000,1,,NSE,10.000000,23728,False
25606,MOMENTUM50-EQ,MOMENTUM50,,-1.000000,1,,NSE,1.000000,1840906,False
18292,IVZINGOLD-EQ,IVZINGOLD,,-1.000000,1,,NSE,5.000000,760429,False
18371,NDGL-EQ,NDGL,,-1.000000,1,,NSE,10.000000,32700,False
18479,ISFT-EQ,ISFT,,-1.000000,1,,NSE,1.000000,533391,False
18520,CUPID-EQ,CUPID,,-1.000000,1,,NSE,1.000000,344233,False
18564,LTTS-EQ,LTTS,,-1.000000,1,,NSE,10.000000,27896,False
18679,HPL-EQ,HPL,,-1.000000,1,,NSE,5.000000,310314,False
27008,HEXATRADEX-EQ,HEXATRADEX,,-1.000000,1,,NSE,1.000000,637634,False
18721,NUVAMA-EQ,NUVAMA,,-1.000000,1,,NSE,10.000000,58760,False
18822,ENDURANCE-EQ,ENDURANCE,,-1.000000,1,,NSE,10.000000,33055,False
2705,PRAJIND-EQ,PRAJIND,,-1.000000,1,,NSE,5.000000,308254,False
27303,SAMPANN-EQ,SAMPANN,,-1.000000,1,,NSE,1.000000,1596087,False
19196,TI-EQ,TI,,-1.000000,1,,NSE,5.000000,188327,False
19233,AARTISURF-EQ,AARTISURF,,-1.000000,1,,NSE,5.000000,163272,False
28125,IKS-EQ,IKS,,-1.000000,1,,NSE,10.000000,55932,False
19458,PLAZACABLE-EQ,PLAZACABLE,,-1.000000,1,,NSE,1.000000,1430692,False
2844,RANEHOLDIN-EQ,RANEHOLDIN,,-1.000000,1,,NSE,10.000000,55497,False
1949,KSB-EQ,KSB,,-1.000000,1,,NSE,5.000000,126874,False
2859,RAYMOND-EQ,RAYMOND,,-1.000000,1,,NSE,5.000000,161507,False
1979,LMW-EQ,LMW,,-1.000000,1,,NSE,100.000000,5694,False
2909,RICOAUTO-EQ,RICOAUTO,,-1.000000,1,,NSE,1.000000,781270,False
19867,AMNPLST-EQ,AMNPLST,,-1.000000,1,,NSE,1.000000,500957,False
29098,DDEVPLSTIK-EQ,DDEVPLSTIK,,-1.000000,1,,NSE,5.000000,343749,False
20092,TASTYBITE-EQ,TASTYBITE,,-1.000000,1,,NSE,50.000000,10518,False
29439,SUPREME-EQ,SUPREME,,-1.000000,1,,NSE,1.000000,1263752,False
29464,NEXT30ADD-EQ,NEXT30ADD,,-1.000000,1,,NSE,1.000000,356160,False
29472,PROTEAN-EQ,PROTEAN,,-1.000000,1,,NSE,5.000000,178997,False
29487,NIBE-EQ,NIBE,,-1.000000,1,,NSE,10.000000,69163,False
20303,GANDHAR-EQ,GANDHAR,,-1.000000,1,,NSE,1.000000,423133,False
20321,SHANKARA-EQ,SHANKARA,,-1.000000,1,,NSE,1.000000,705000,False
2048,INDIGOPNTS-EQ,INDIGOPNTS,,-1.000000,1,,NSE,10.000000,89105,False
2951,S&SPOWER-EQ,S&SPOWER,,-1.000000,1,,NSE,5.000000,314808,False
29598,REPCOHOME-EQ,REPCOHOME,,-1.000000,1,,NSE,5.000000,272329,False
2970,SURYODAY-EQ,SURYODAY,,-1.000000,1,,NSE,1.000000,621476,False
20905,AZAD-EQ,AZAD,,-1.000000,1,,NSE,10.000000,40299,False
20906,A2ZINFRA-EQ,A2ZINFRA,,-1.000000,1,,NSE,1.000000,5804981,False
29962,JUSTDIAL-EQ,JUSTDIAL,,-1.000000,1,,NSE,5.000000,145433,False
3002,WONDERLA-EQ,WONDERLA,,-1.000000,1,,NSE,5.000000,212684,False
21334,JYOTICNC-EQ,JYOTICNC,,-1.000000,1,,NSE,5.000000,121898,False
21399,GANGESSECU-EQ,GANGESSECU,,-1.000000,1,,NSE,1.000000,327120,False
30189,CURAA-EQ,CURAA,,-1.000000,1,,NSE,1.000000,323730,False
21740,CHOLAHLDNG-EQ,CHOLAHLDNG,,-1.000000,1,,NSE,10.000000,64407,False
31163,RHIM-EQ,RHIM,,-1.000000,1,,NSE,5.000000,258952,False
31234,SCHNEIDER-EQ,SCHNEIDER,,-1.000000,1,,NSE,10.000000,69818,False
3186,SKFINDIA-EQ,SKFINDIA,,-1.000000,1,,NSE,10.000000,65455,False
31837,SREEL-EQ,SREEL,,-1.000000,1,,NSE,1.000000,418179,False
3291,STARPAPER-EQ,STARPAPER,,-1.000000,1,,NSE,1.000000,510393,False
3345,SUNDRMFAST-EQ,SUNDRMFAST,,-1.000000,1,,NSE,5.000000,82580,False
3363,SUPREMEIND-EQ,SUPREMEIND,,-1.000000,1,,NSE,10.000000,28835,True
3387,SMLMAH-EQ,SMLMAH,,-1.000000,1,,NSE,50.000000,19334,False
3389,AGARIND-EQ,AGARIND,,-1.000000,1,,NSE,5.000000,197233,False
2202,ONIDA-EQ,ONIDA,,-1.000000,1,,NSE,1.000000,2695086,False
350,BANARISUG-EQ,BANARISUG,,-1.000000,1,,NSE,10.000000,28853,False
3466,TFCILTD-EQ,TFCILTD,,-1.000000,1,,NSE,1.000000,868545,False
3475,THERMAX-EQ,THERMAX,,-1.000000,1,,NSE,10.000000,24427,False
3586,MOKSH-EQ,MOKSH,,-1.000000,1,,NSE,1.000000,2885741,False
3821,ZODIACLOTH-EQ,ZODIACLOTH,,-1.000000,1,,NSE,1.000000,897880,False
393,GLOBE-EQ,GLOBE,,-1.000000,1,,NSE,1.000000,14728694,False
3834,BHARATRAS-EQ,BHARATRAS,,-1.000000,1,,NSE,10.000000,73498,False
3837,TOKYOPLAST-EQ,TOKYOPLAST,,-1.000000,1,,NSE,1.000000,310695,False
3857,VARROC-EQ,VARROC,,-1.000000,1,,NSE,5.000000,119478,False
22365,ITIETF-EQ,ITIETF,,-1.000000,1,,NSE,1.000000,2824714,False
404,BERGEPAINT-EQ,BERGEPAINT,,-1.000000,1,,NSE,5.000000,178398,False
3972,PARASPETRO-EQ,PARASPETRO,,-1.000000,1,,NSE,1.000000,10929026,False
3980,TNPL-EQ,TNPL,,-1.000000,1,,NSE,1.000000,647188,False
438,BHEL-EQ,BHEL,,-1.000000,1,,NSE,5.000000,236780,True
4306,SHRIRAMFIN-EQ,SHRIRAMFIN,,-1.000000,1,,NSE,10.000000,89407,True
445,5PAISA-EQ,5PAISA,,-1.000000,1,,NSE,5.000000,258321,False
22649,PARKHOTELS-EQ,PARKHOTELS,,-1.000000,1,,NSE,1.000000,840907,False
467,HDFCLIFE-EQ,HDFCLIFE,,-1.000000,1,,NSE,5.000000,185583,True
4898,FDC-EQ,FDC,,-1.000000,1,,NSE,5.000000,282638,False
4953,ADROITINFO-EQ,ADROITINFO,,-1.000000,1,,NSE,1.000000,1771594,False
4963,ICICIBANK-EQ,ICICIBANK,,-1.000000,1,,NSE,10.000000,64561,True
22930,PLATIND-EQ,PLATIND,,-1.000000,1,,NSE,1.000000,453294,False
22980,MUKKA-EQ,MUKKA,,-1.000000,1,,NSE,1.000000,4135500,False
5054,GRINFRA-EQ,GRINFRA,,-1.000000,1,,NSE,5.000000,113306,False
5108,KPIGREEN-EQ,KPIGREEN,,-1.000000,1,,NSE,5.000000,296507,False
5114,SGIL-EQ,SGIL,,-1.000000,1,,NSE,5.000000,166620,False
513,BOMDYEING-EQ,BOMDYEING,,-1.000000,1,,NSE,1.000000,860217,False
2328,CPSEETF-EQ,CPSEETF,,-1.000000,1,,NSE,1.000000,1062526,False
5306,FMCGIETF-EQ,FMCGIETF,,-1.000000,1,,NSE,1.000000,1906524,False
5435,APTUS-EQ,APTUS,,-1.000000,1,,NSE,5.000000,392081,False
5578,ACUTAAS-EQ,ACUTAAS,,-1.000000,1,,NSE,10.000000,31684,False
23512,TARACHAND-EQ,TARACHAND,,-1.000000,1,,NSE,1.000000,2095481,False
578,LIKHITHA-EQ,LIKHITHA,,-1.000000,1,,NSE,1.000000,439867,False
583,CANFINHOME-EQ,CANFINHOME,,-1.000000,1,,NSE,5.000000,121570,False
5851,BANKNIFTY1-EQ,BANKNIFTY1,,-1.000000,1,,NSE,1.000000,1674739,False
5938,MONTECARLO-EQ,MONTECARLO,,-1.000000,1,,NSE,5.000000,199815,False
6156,ARTNIRMAN-EQ,ARTNIRMAN,,-1.000000,1,,NSE,1.000000,816061,False
6164,BHAGCHEM-EQ,BHAGCHEM,,-1.000000,1,,NSE,5.000000,356589,False
6198,FCL-EQ,FCL,,-1.000000,1,,NSE,1.000000,2344140,False
6422,MANORG-EQ,MANORG,,-1.000000,1,,NSE,5.000000,222195,False
10415,MUTHOOTCAP-EQ,MUTHOOTCAP,,-1.000000,1,,NSE,1.000000,384855,False
10568,RAMAPHO-EQ,RAMAPHO,,-1.000000,1,,NSE,1.000000,813180,False
10633,HDFCNIF100-EQ,HDFCNIF100,,-1.000000,1,,NSE,1.000000,938071,False
10634,ASAL-EQ,ASAL,,-1.000000,1,,NSE,5.000000,198812,False
23729,AADHARHFC-EQ,AADHARHFC,,-1.000000,1,,NSE,5.000000,198970,False
10717,TEAMGTY-EQ,TEAMGTY,,-1.000000,1,,NSE,1.000000,294075,False
23799,GODIGIT-EQ,GODIGIT,,-1.000000,1,,NSE,5.000000,380000,False
10761,SILVERADD-EQ,SILVERADD,,-1.000000,1,,NSE,1.000000,444682,False
10793,SYRMA-EQ,SYRMA,,-1.000000,1,,NSE,10.000000,67683,False
10859,DREAMFOLKS-EQ,DREAMFOLKS,,-1.000000,1,,NSE,1.000000,1446116,False
10865,GVPTECH-EQ,GVPTECH,,-1.000000,1,,NSE,1.000000,5325573,False
10939,JUNIORBEES-EQ,JUNIORBEES,,-1.000000,1,,NSE,1.000000,123802,False
10940,DIVISLAB-EQ,DIVISLAB,,-1.000000,1,,NSE,50.000000,11415,True
24025,KRONOX-EQ,KRONOX,,-1.000000,1,,NSE,1.000000,574926,False
11006,LIQUIDBEES-EQ,LIQUIDBEES,,-1.000000,1,,NSE,1.000000,99993,False
6643,SJS-EQ,SJS,,-1.000000,1,,NSE,10.000000,41030,False
11162,HARSHA-EQ,HARSHA,,-1.000000,1,,NSE,5.000000,250007,False
11260,HDFCVALUE-EQ,HDFCVALUE,,-1.000000,1,,NSE,1.000000,86203,False
676,EXIDEIND-EQ,EXIDEIND,,-1.000000,1,,NSE,5.000000,203150,False
685,CHOLAFIN-EQ,CHOLAFIN,,-1.000000,1,,NSE,10.000000,52001,True
6848,GREENLAM-EQ,GREENLAM,,-1.000000,1,,NSE,5.000000,402367,False
11325,MUKANDLTD-EQ,MUKANDLTD,,-1.000000,1,,NSE,1.000000,737649,False
11343,AFFLE-EQ,AFFLE,,-1.000000,1,,NSE,10.000000,59697,False
11386,PVTBANIETF-EQ,PVTBANIETF,,-1.000000,1,,NSE,1.000000,3609554,False
6964,GOCOLORS-EQ,GOCOLORS,,-1.000000,1,,NSE,5.000000,309255,False
11399,SALZERELEC-EQ,SALZERELEC,,-1.000000,1,,NSE,5.000000,175766,False
11427,NDTV-EQ,NDTV,,-1.000000,1,,NSE,1.000000,1313843,False
11441,LICNETFSEN-EQ,LICNETFSEN,,-1.000000,1,,NSE,1.000000,113189,False
24265,ESTER-EQ,ESTER,,-1.000000,1,,NSE,1.000000,1038674,False
24308,ABDL-EQ,ABDL,,-1.000000,1,,NSE,5.000000,162791,False
7048,HESTERBIO-EQ,HESTERBIO,,-1.000000,1,,NSE,10.000000,40560,False
2433,NIRLON-EQ,NIRLON,,-1.000000,1,,NSE,5.000000,156805,False
11566,DCI-EQ,DCI,,-1.000000,1,,NSE,5.000000,283916,False
7083,STARHEALTH-EQ,STARHEALTH,,-1.000000,1,,NSE,5.000000,171234,False
7129,ZODIAC-EQ,ZODIAC,,-1.000000,1,,NSE,5.000000,407901,False
2442,NOCIL-EQ,NOCIL,,-1.000000,1,,NSE,1.000000,611812,False
